Rule,Period,Signals,Count20,Mean20Pct,Median20Pct,Positive20Pct,BaselineMedian20Pct,MedianLift20Pct,Count60,Mean60Pct,Median60Pct,Positive60Pct,BaselineMedian60Pct,MedianLift60Pct,Count120,Mean120Pct,Median120Pct,Positive120Pct,BaselineMedian120Pct,MedianLift120Pct,Count252,Mean252Pct,Median252Pct,Positive252Pct,BaselineMedian252Pct,MedianLift252Pct
SixtyDayDD_5,FinalOOS,6,6,2.5719091040519353,1.5810213177596344,83.33333333333334,0.40569191388903914,1.1753294038705953,6,4.684398240954756,4.484612135636246,66.66666666666666,0.742068109567029,3.7425440260692167,4,10.106494703520873,9.936459966178091,100.0,1.527987764079819,8.408472202098272,4,8.215860790613977,8.42149405974314,100.0,6.4265911314855595,1.9949029282575799
RSI_30,Development,15,15,-0.19163544318024917,2.3154275306503713,66.66666666666666,2.0525768739019457,0.26285065674842567,15,5.830947193541328,3.1217001732569027,86.66666666666667,5.808090184691483,-2.6863900114345807,15,14.012751701391146,11.189459932167045,93.33333333333333,9.251863742368705,1.9375961897983398,15,25.970362368428262,15.934372376090188,100.0,18.5484494098076,-2.614077033717411
RSI_30,Validation,4,4,1.6758648992106773,2.8673682694247526,75.0,2.081415579089374,0.7859526903353786,4,3.9373056302376335,1.33997844074219,50.0,5.75764046287317,-4.417662022130981,4,4.471647786492247,4.601567186902111,75.0,13.776552975364108,-9.174985788461997,4,13.06186095458734,11.267406678563685,75.0,27.514059167119008,-16.246652488555323
RSI_30,FinalOOS,3,3,1.8078853671248434,2.5012365636799982,66.66666666666666,0.40569191388903914,2.095544649790959,3,2.9298432398875085,1.5090570479029175,66.66666666666666,0.742068109567029,0.7669889383358885,2,4.467271437630105,4.467271437630105,50.0,1.527987764079819,2.939283673550286,1,8.24697494299742,8.24697494299742,100.0,6.4265911314855595,1.820383811511861
RSI_35,Development,20,20,0.4042310312493341,1.9396400403117187,65.0,2.0525768739019457,-0.11293683359022699,20,6.301683792745175,6.674488565541036,75.0,5.808090184691483,0.866398380849553,20,14.702232390301845,11.580707376536491,95.0,9.251863742368705,2.328843634167786,20,28.59939398494678,23.037728337107687,100.0,18.5484494098076,4.489278927300088
RSI_35,Validation,6,6,2.0444145533200104,3.4947207867932484,83.33333333333334,2.081415579089374,1.4133052077038744,6,2.9218946162175516,3.1818037716392022,66.66666666666666,5.75764046287317,-2.575836691233968,6,6.073439435961605,6.0959899418449925,83.33333333333334,13.776552975364108,-7.680563033519116,6,18.91185686670312,21.565427990000817,83.33333333333334,27.514059167119008,-5.948631177118191
RSI_35,FinalOOS,8,8,1.0903542523487075,1.1993157514516017,62.5,0.40569191388903914,0.7936238375625626,8,2.828845665314586,0.7644412593901528,50.0,0.742068109567029,0.022373149823123883,6,6.379117384316409,9.066459542767147,66.66666666666666,1.527987764079819,7.538471778687327,4,7.747399288796525,8.094559933775924,100.0,6.4265911314855595,1.667968802290365
RSI_40,Development,39,38,1.593959092415499,2.2903255563178626,71.05263157894737,2.0525768739019457,0.23774868241591696,37,6.436061757113416,6.179001428474251,83.78378378378379,5.808090184691483,0.37091124378276774,37,12.015818072901315,10.303005343519311,91.8918918918919,9.251863742368705,1.051141601150606,37,23.935626294338597,17.159622394368988,94.5945945945946,18.5484494098076,-1.3888270154386113
RSI_40,Validation,11,11,1.6288872036890314,3.0778341522751607,63.63636363636363,2.081415579089374,0.9964185731857866,10,3.1501160969061046,2.8990135518280447,60.0,5.75764046287317,-2.8586269110451257,10,6.871345648102746,6.599040818091007,80.0,13.776552975364108,-7.177512157273101,9,16.60478134723374,20.577677688628704,100.0,27.514059167119008,-6.936381478490304
RSI_40,FinalOOS,14,14,0.8930603332193738,1.4155762914418224,71.42857142857143,0.40569191388903914,1.0098843775527833,13,2.6339175757212505,2.1545701889844837,61.53846153846154,0.742068109567029,1.4125020794174548,11,4.112698635096348,4.01668748542976,72.72727272727273,1.527987764079819,2.4886997213499407,7,8.957722683483535,9.00834837545128,100.0,6.4265911314855595,2.581757243965721
