Strategy,Rule,Period,WaitDays,CoreFraction,Months,Contributed,FinalValue,GainPct,Units,WeightedAverageNAV,AverageDelayDays,SignalBuys,UnitLiftVsImmediatePct
Core50_Dip50_10,FiveDayDrop_2.50,Validation,10,0.5,32,320000.0,465110.16251084977,45.34692578464055,5445.49603171045,58.7641599840606,8.9375,7,-0.3583763140489138
Core75_Dip25_10,FiveDayDrop_2.50,Validation,10,0.75,32,320000.0,465946.58236984705,45.608306990577205,5455.288810690864,58.65867254780134,8.9375,7,-0.179188157024468
WaitAll_15,FiveDayDrop_2.50,Validation,15,0.0,32,320000.0,464570.4987901512,45.17828087192226,5439.177664823651,58.8324227887443,12.84375,8,-0.4739897185905728
Core50_Dip50_15,FiveDayDrop_2.50,Validation,15,0.5,32,320000.0,465676.7505094979,45.52398453421809,5452.1296272474665,58.69266174464629,12.84375,8,-0.23699485929525865
Core75_Dip25_15,FiveDayDrop_2.50,Validation,15,0.75,32,320000.0,466229.87636917096,45.696836365365925,5458.605608459371,58.623029937185066,12.84375,8,-0.11849742964766818
WaitAll_20,FiveDayDrop_2.50,Validation,20,0.0,32,320000.0,463816.6541768339,44.942704430260605,5430.351674378323,58.92804355744312,15.71875,12,-0.6354875901321222
Core50_Dip50_20,FiveDayDrop_2.50,Validation,20,0.5,32,320000.0,465299.82820283907,45.406196313387206,5447.716632024801,58.74020651493813,15.71875,12,-0.3177437950660722
Core75_Dip25_20,FiveDayDrop_2.50,Validation,20,0.75,32,320000.0,466041.4152158419,45.637942254950595,5456.399110848042,58.64673633638671,15.71875,12,-0.15887189753299724
WaitAll_5,FiveDayDrop_3.00,Validation,5,0.0,32,320000.0,465068.8844536914,45.33402639177857,5445.012749437624,58.769375706797106,4.875,3,-0.3672194075123203
Core50_Dip50_5,FiveDayDrop_3.00,Validation,5,0.5,32,320000.0,465925.94334126776,45.601857294146164,5455.04716955445,58.661270939319216,4.875,3,-0.18360970375618235
Core75_Dip25_5,FiveDayDrop_3.00,Validation,5,0.75,32,320000.0,466354.4727850561,45.735772745330024,5460.064379612865,58.60736756050648,4.875,3,-0.09180485187808562
WaitAll_10,FiveDayDrop_3.00,Validation,10,0.0,32,320000.0,464000.22118217696,45.00006911943031,5432.500871449727,58.9047305416454,9.3125,5,-0.5961616068665521
Core50_Dip50_10,FiveDayDrop_3.00,Validation,10,0.5,32,320000.0,465391.6117055109,45.434878657972156,5448.791230560506,58.72862190153728,9.3125,5,-0.2980808034332205
Core75_Dip25_10,FiveDayDrop_3.00,Validation,10,0.75,32,320000.0,466087.30696717754,45.65228342724299,5456.936410115892,58.640961878682404,9.3125,5,-0.1490404017166269
WaitAll_15,FiveDayDrop_3.00,Validation,15,0.0,32,320000.0,465452.838775993,45.4540121174978,5449.508075291534,58.72089656145356,13.53125,5,-0.2849639867990028
Core50_Dip50_15,FiveDayDrop_3.00,Validation,15,0.5,32,320000.0,466117.92050241877,45.66185015700586,5457.294832481408,58.63711047740798,13.53125,5,-0.1424819933994792
Core75_Dip25_15,FiveDayDrop_3.00,Validation,15,0.75,32,320000.0,466450.46136563143,45.76576917675983,5461.188211076342,58.59530703427843,13.53125,5,-0.07124099669977291
WaitAll_20,FiveDayDrop_3.00,Validation,20,0.0,32,320000.0,465188.9314071971,45.371541064749096,5446.418255620084,58.75420964407139,16.6875,9,-0.34150147156939425
Core50_Dip50_20,FiveDayDrop_3.00,Validation,20,0.5,32,320000.0,465985.9668180207,45.62061463063147,5455.749922645681,58.65371480311931,16.6875,9,-0.17075073578470823
Core75_Dip25_20,FiveDayDrop_3.00,Validation,20,0.75,32,320000.0,466384.4845234326,45.74515141357269,5460.415756158482,58.60359618937273,16.6875,9,-0.08537536789232636
WaitAll_5,TwentyDayDD_2,Validation,5,0.0,32,320000.0,465462.96520094475,45.457176625295226,5449.626635175482,58.71961905325937,3.5625,13,-0.2827945794076747
Core50_Dip50_5,TwentyDayDD_2,Validation,5,0.5,32,320000.0,466122.9837148945,45.663432410904534,5457.35411242338,58.63647353788841,3.5625,13,-0.14139728970385956
Core75_Dip25_5,TwentyDayDD_2,Validation,5,0.75,32,320000.0,466452.9929718694,45.766560303709205,5461.2178510473295,58.59498901671387,3.5625,13,-0.07069864485192978
WaitAll_10,TwentyDayDD_2,Validation,10,0.0,32,320000.0,464950.96906192525,45.297177831851634,5443.63219951699,58.784280104080764,6.28125,17,-0.39248069406370156
Core50_Dip50_10,TwentyDayDD_2,Validation,10,0.5,32,320000.0,465866.9856453849,45.58343301418277,5454.356894594136,58.668694803809956,6.28125,17,-0.19624034703182858
Core75_Dip25_10,TwentyDayDD_2,Validation,10,0.75,32,320000.0,466324.9939371146,45.72656060534832,5459.719242132707,58.6110724395051,6.28125,17,-0.09812017351592539
WaitAll_15,TwentyDayDD_2,Validation,15,0.0,32,320000.0,465913.5196924085,45.59797490387765,5454.901713840911,58.662835150274645,8.28125,24,-0.18627125072767647
Core50_Dip50_15,TwentyDayDD_2,Validation,15,0.5,32,320000.0,466348.2609606264,45.733831550195745,5459.991651756095,58.608148218885745,8.28125,24,-0.09313562536383824
Core75_Dip25_15,TwentyDayDD_2,Validation,15,0.75,32,320000.0,466565.63159473543,45.80175987335482,5462.536620713688,58.58084297075002,8.28125,24,-0.046567812681908016
WaitAll_20,TwentyDayDD_2,Validation,20,0.0,32,320000.0,464982.0981578495,45.30690567432798,5443.996658051741,58.78034468054199,9.375,24,-0.3858118359913898
Core50_Dip50_20,TwentyDayDD_2,Validation,20,0.5,32,320000.0,465882.55019334686,45.5882969354209,5454.539123861509,58.66673475676857,9.375,24,-0.19290591799571155
Core75_Dip25_20,TwentyDayDD_2,Validation,20,0.75,32,320000.0,466332.77621109574,45.72899256596743,5459.810356766396,58.61009432377462,9.375,24,-0.09645295899782802
WaitAll_5,TwentyDayDD_3,Validation,5,0.0,32,320000.0,464284.52157935576,45.08891299354867,5435.829452094565,58.86866076651757,4.09375,8,-0.535255276554325
Core50_Dip50_5,TwentyDayDD_3,Validation,5,0.5,32,320000.0,465533.76190409996,45.47930059503125,5450.455520882921,58.71068918440841,4.09375,8,-0.26762763827719027
Core75_Dip25_5,TwentyDayDD_3,Validation,5,0.75,32,320000.0,466158.38206647214,45.674494395772534,5457.7685552771,58.63202089993226,4.09375,8,-0.13381381913859514
WaitAll_10,TwentyDayDD_3,Validation,10,0.0,32,320000.0,463319.6203226521,44.78738135082878,5424.532416708352,58.99125959951005,7.75,10,-0.7419682999712851
Core50_Dip50_10,TwentyDayDD_3,Validation,10,0.5,32,320000.0,465051.3112757484,45.32853477367138,5444.807003189818,58.77159646109207,7.75,10,-0.37098414998559814
Core75_Dip25_10,TwentyDayDD_3,Validation,10,0.75,32,320000.0,465917.1567522964,45.599111485092614,5454.944296430548,58.66237721426276,7.75,10,-0.18549207499281017
WaitAll_15,TwentyDayDD_3,Validation,15,0.0,32,320000.0,465648.6946221536,45.51521706942299,5451.801149747911,58.696198047281435,11.1875,11,-0.24300533679987302
Core50_Dip50_15,TwentyDayDD_3,Validation,15,0.5,32,320000.0,466215.84842549916,45.69245263296848,5458.441369709597,58.62479384239036,11.1875,11,-0.12150266839989765
Core75_Dip25_15,TwentyDayDD_3,Validation,15,0.75,32,320000.0,466499.4253271716,45.78107041474111,5461.761479690436,58.58915684800961,11.1875,11,-0.06075133419998213
WaitAll_20,TwentyDayDD_3,Validation,20,0.0,32,320000.0,464985.4093174373,45.307940411699164,5444.035425010301,58.77992610589864,13.71875,16,-0.38510247863003944
Core50_Dip50_20,TwentyDayDD_3,Validation,20,0.5,32,320000.0,465884.2057731408,45.588814304106506,5454.55850734079,58.66652627693723,13.71875,16,-0.19255123931501972
Core75_Dip25_20,TwentyDayDD_3,Validation,20,0.75,32,320000.0,466333.6040009927,45.72925125031022,5459.820048506036,58.609990284855854,13.71875,16,-0.0962756196574821
WaitAll_5,TwentyDayDD_4,Validation,5,0.0,32,320000.0,464642.7579137942,45.20086184806069,5440.023672506924,58.82327343853901,4.375,7,-0.4585094797434186
Core50_Dip50_5,TwentyDayDD_4,Validation,5,0.5,32,320000.0,465712.8800713192,45.535275022287244,5452.552631089101,58.688108423830606,4.375,7,-0.2292547398717204
Core75_Dip25_5,TwentyDayDD_4,Validation,5,0.75,32,320000.0,466247.9411500818,45.70248160940056,5458.817110380191,58.62075858733302,4.375,7,-0.1146273699358491
WaitAll_10,TwentyDayDD_4,Validation,10,0.0,32,320000.0,463544.4303057612,44.85763447055038,5427.164485344094,58.96264999230281,8.1875,9,-0.6938067383814861
Core50_Dip50_10,TwentyDayDD_4,Validation,10,0.5,32,320000.0,465163.7162673029,45.36366133353216,5446.123037507688,58.75739453481788,8.1875,9,-0.34690336919070974
Core75_Dip25_10,TwentyDayDD_4,Validation,10,0.75,32,320000.0,465973.3592480736,45.616674765023,5455.602313589483,58.655301762539544,8.1875,9,-0.17345168459537152
WaitAll_15,TwentyDayDD_4,Validation,15,0.0,32,320000.0,465751.3085606648,45.54728392520775,5453.002550706223,58.683266150050954,11.78125,9,-0.2210221158982395
Core50_Dip50_15,TwentyDayDD_4,Validation,15,0.5,32,320000.0,466267.1553947547,45.70848606086084,5459.042070188752,58.61834290442383,11.78125,9,-0.110511057949092
Core75_Dip25_15,TwentyDayDD_4,Validation,15,0.75,32,320000.0,466525.0788117994,45.78908712868732,5462.061829930014,58.58593512188422,11.78125,9,-0.055255528974584855
WaitAll_20,TwentyDayDD_4,Validation,20,0.0,32,320000.0,464530.8391970896,45.165887249090495,5438.713331480621,58.837445641372696,14.40625,13,-0.48248608475477406
Core50_Dip50_20,TwentyDayDD_4,Validation,20,0.5,32,320000.0,465656.92071296694,45.51778772280217,5451.8974605759495,58.69516114600486,14.40625,13,-0.24124304237739258
Core75_Dip25_20,TwentyDayDD_4,Validation,20,0.75,32,320000.0,466219.96147090575,45.69373795965805,5458.489525123616,58.624276647806354,14.40625,13,-0.12062152118866853
WaitAll_5,SixtyDayDD_4,Validation,5,0.0,32,320000.0,464532.83859476825,45.16651206086508,5438.73674036953,58.83719239888377,4.21875,9,-0.4820577491750466
Core50_Dip50_5,SixtyDayDD_4,Validation,5,0.5,32,320000.0,465657.9204118062,45.51810012868944,5451.909165020404,58.695035136155354,4.21875,9,-0.24102887458754552
Core75_Dip25_5,SixtyDayDD_4,Validation,5,0.75,32,320000.0,466220.4613203253,45.69389416260166,5458.495377345842,58.62421379490073,4.21875,9,-0.12051443729376166
WaitAll_10,SixtyDayDD_4,Validation,10,0.0,32,320000.0,462849.6684954915,44.640521404841095,5419.030234610066,59.05115604563997,7.75,10,-0.8426471646507117
Core50_Dip50_10,SixtyDayDD_4,Validation,10,0.5,32,320000.0,464816.33536216815,45.255104800677536,5442.055912140675,58.80130692632401,7.75,10,-0.42132358232531697
Core75_Dip25_10,SixtyDayDD_4,Validation,10,0.75,32,320000.0,465799.6687955062,45.56239649859568,5453.568750905976,58.67717353830735,7.75,10,-0.2106617911626696
WaitAll_15,SixtyDayDD_4,Validation,15,0.0,32,320000.0,464907.8009845972,45.28368780768661,5443.126788943896,58.78973839999198,11.1875,10,-0.4017286909106188
Core50_Dip50_15,SixtyDayDD_4,Validation,15,0.5,32,320000.0,465845.4016067208,45.57668800210026,5454.104189307588,58.67141310342749,11.1875,10,-0.2008643454552983
Core75_Dip25_15,SixtyDayDD_4,Validation,15,0.75,32,320000.0,466314.2019177825,45.72318809930702,5459.592889489432,58.61242888934996,11.1875,10,-0.10043217272767135
WaitAll_20,SixtyDayDD_4,Validation,20,0.0,32,320000.0,463831.86671265657,44.94745834770517,5430.529782297976,58.92611086364196,13.65625,14,-0.6322285734691291
Core50_Dip50_20,SixtyDayDD_4,Validation,20,0.5,32,320000.0,465307.4344707504,45.4085732721095,5447.805685984627,58.739246303011946,13.65625,14,-0.3161142867345701
Core75_Dip25_20,SixtyDayDD_4,Validation,20,0.75,32,320000.0,466045.21834979753,45.63913073431174,5456.443637827955,58.64625775322446,13.65625,14,-0.15805714336725174
WaitAll_5,SixtyDayDD_5,Validation,5,0.0,32,320000.0,464243.48273650574,45.07608835515804,5435.348970535789,58.873864720493934,4.375,5,-0.5440471225842902
Core50_Dip50_5,SixtyDayDD_5,Validation,5,0.5,32,320000.0,465513.24248267483,45.472888275835885,5450.215280103532,58.713277100849,4.375,5,-0.2720235612921895
Core75_Dip25_5,SixtyDayDD_5,Validation,5,0.75,32,320000.0,466148.1223557598,45.671288236174924,5457.648434887407,58.63331136436634,4.375,5,-0.13601178064606145
WaitAll_10,SixtyDayDD_5,Validation,10,0.0,32,320000.0,462260.47127156844,44.456397272365145,5412.1319309319715,59.12642265261554,8.46875,7,-0.9688722459218146
Core50_Dip50_10,SixtyDayDD_5,Validation,10,0.5,32,320000.0,464521.73675020656,45.16304273443954,5438.606760301627,58.83859857928994,8.46875,7,-0.484436122960874
Core75_Dip25_10,SixtyDayDD_5,Validation,10,0.75,32,320000.0,465652.36948952544,45.5163654654767,5451.844174986453,58.69573482459174,8.46875,7,-0.242218061480437
WaitAll_15,SixtyDayDD_5,Validation,15,0.0,32,320000.0,464079.38823710557,45.024808824095494,5433.42775698826,58.894682015129156,12.375,7,-0.5792014659551259
Core50_Dip50_15,SixtyDayDD_5,Validation,15,0.5,32,320000.0,465431.19523297495,45.44724851030466,5449.2546733297695,58.72362720835432,12.375,7,-0.2896007329775574
Core75_Dip25_15,SixtyDayDD_5,Validation,15,0.75,32,320000.0,466107.0987309095,45.65846835340923,5457.168131500523,58.63847187570738,12.375,7,-0.14480036648881756
WaitAll_20,SixtyDayDD_5,Validation,20,0.0,32,320000.0,462921.8578639178,44.6630805824743,5419.875425601324,59.0419474382101,15.4375,9,-0.827181869624638
Core50_Dip50_20,SixtyDayDD_5,Validation,20,0.5,32,320000.0,464852.43004638096,45.26638438949404,5442.4785076363005,58.79674114486817,15.4375,9,-0.41359093481234677
Core75_Dip25_20,SixtyDayDD_5,Validation,20,0.75,32,320000.0,465817.7161376129,45.568036293004035,5453.780048653793,58.674900187620985,15.4375,9,-0.20679546740611787
WaitAll_5,RSI_30,Validation,5,0.0,32,320000.0,465035.08761541866,45.32346487981833,5444.617057054329,58.77364682340539,5.0,0,-0.37445978218563214
Core50_Dip50_5,RSI_30,Validation,5,0.5,32,320000.0,465909.04492213135,45.59657653816605,5454.849323362802,58.66339857078336,5.0,0,-0.18722989109285493
Core75_Dip25_5,RSI_30,Validation,5,0.75,32,320000.0,466346.02357548795,45.73313236733998,5459.965456517042,58.60842940279895,5.0,0,-0.09361494554640526
WaitAll_10,RSI_30,Validation,10,0.0,32,320000.0,463509.8660343904,44.846833135747,5426.759807876776,58.967046880447846,9.875,1,-0.7012115220187964
Core50_Dip50_10,RSI_30,Validation,10,0.5,32,320000.0,465146.4341316175,45.35826066613047,5445.920698774029,58.7595776178007,9.875,1,-0.35060576100937046
Core75_Dip25_10,RSI_30,Validation,10,0.75,32,320000.0,465964.71818023094,45.613974431322156,5455.501144222654,58.656389493910794,9.875,1,-0.17530288050469078
WaitAll_15,RSI_30,Validation,15,0.0,32,320000.0,464850.9992021501,45.2659372506719,5442.4617553543485,58.796922125393124,14.625,2,-0.41389746787461323
Core50_Dip50_15,RSI_30,Validation,15,0.5,32,320000.0,465817.0007154973,45.567812723592915,5453.771672512815,58.67499030309801,14.625,2,-0.2069487339372844
Core75_Dip25_15,RSI_30,Validation,15,0.75,32,320000.0,466300.0014721707,45.718750460053336,5459.426631092046,58.61421384025278,14.625,2,-0.10347436696866996
WaitAll_20,RSI_30,Validation,20,0.0,32,320000.0,463788.8988016354,44.93403087551107,5430.026715266086,58.931570097131484,18.3125,4,-0.6414336882260785
Core50_Dip50_20,RSI_30,Validation,20,0.5,32,320000.0,465285.95051523973,45.40185953601241,5447.5541524686805,58.74195850902829,18.3125,4,-0.3207168441130781
Core75_Dip25_20,RSI_30,Validation,20,0.75,32,320000.0,466034.4763720423,45.63577386626323,5456.317871069983,58.647609534751695,18.3125,4,-0.16035842205648354
WaitAll_5,RSI_35,Validation,5,0.0,32,320000.0,464926.13022840477,45.2894156963765,5443.341387188492,58.787420673844835,4.9375,2,-0.3978019747019834
Core50_Dip50_5,RSI_35,Validation,5,0.5,32,320000.0,465854.5662286244,45.57955194644512,5454.2114884298835,58.6702588777171,4.9375,2,-0.19890098735103612
Core75_Dip25_5,RSI_35,Validation,5,0.75,32,320000.0,466318.78422873456,45.72462007147955,5459.646539050584,58.61185293061976,4.9375,2,-0.0994504936754792
WaitAll_10,RSI_35,Validation,10,0.0,32,320000.0,464077.1176252066,45.02409925787707,5433.401172731277,58.89497017190459,9.59375,3,-0.5796879043832859
Core50_Dip50_10,RSI_35,Validation,10,0.5,32,320000.0,465430.05992702564,45.4468937271955,5449.24138120128,58.72377045067809,9.59375,3,-0.2898439521916041
Core75_Dip25_10,RSI_35,Validation,10,0.75,32,320000.0,466106.531077935,45.658290961854696,5457.16148543628,58.63854328921644,9.59375,3,-0.14492197609580204
WaitAll_15,RSI_35,Validation,15,0.0,32,320000.0,465468.342292632,45.45885696644749,5449.689590005983,58.718940724043826,14.125,3,-0.28164263264407463
Core50_Dip50_15,RSI_35,Validation,15,0.5,32,320000.0,466125.67226073815,45.66427258148067,5457.385589838631,58.6361353311416,14.125,3,-0.14082131632203732
Core75_Dip25_15,RSI_35,Validation,15,0.75,32,320000.0,466454.33724479115,45.766980388997226,5461.233589754954,58.59482015204525,14.125,3,-0.07041065816104641
WaitAll_20,RSI_35,Validation,20,0.0,32,320000.0,464565.7591967687,45.17679974899023,5439.122173804454,58.83302300896331,17.5625,7,-0.47500509262088375
Core50_Dip50_20,RSI_35,Validation,20,0.5,32,320000.0,465674.3807128063,45.523243972751985,5452.1018817378645,58.69296042905192,17.5625,7,-0.23750254631048628
Core75_Dip25_20,RSI_35,Validation,20,0.75,32,320000.0,466228.69147082564,45.696466084633,5458.5917357045755,58.62317892486523,17.5625,7,-0.11875127315517098
WaitAll_5,RSI_40,Validation,5,0.0,32,320000.0,464144.81919331953,45.045255997912356,5434.193820689149,58.8863795733032,4.53125,5,-0.5651840411771025
Core50_Dip50_5,RSI_40,Validation,5,0.5,32,320000.0,465463.9107110818,45.45747209721307,5449.637705180213,58.71949977441996,4.53125,5,-0.282592020588579
Core75_Dip25_5,RSI_40,Validation,5,0.75,32,320000.0,466123.45646996313,45.66358014686347,5457.3596474257465,58.63641406718448,4.53125,5,-0.1412960102942784
WaitAll_10,RSI_40,Validation,10,0.0,32,320000.0,463906.2091129596,44.97069034779988,5431.400180922794,58.91666777269799,8.71875,7,-0.6163020294544408
Core50_Dip50_10,RSI_40,Validation,10,0.5,32,320000.0,465344.6056709021,45.42018927215692,5448.240885297038,58.734554278532705,8.71875,7,-0.3081510147271871
Core75_Dip25_10,RSI_40,Validation,10,0.75,32,320000.0,466063.80394987325,45.6449387343354,5456.661237484159,58.64391906937195,8.71875,7,-0.15407550736359354
WaitAll_15,RSI_40,Validation,15,0.0,32,320000.0,465495.7057980661,45.46740806189567,5450.009961118604,58.71548901432111,12.625,9,-0.27578048571423874
Core50_Dip50_15,RSI_40,Validation,15,0.5,32,320000.0,466139.35401345533,45.6685481292048,5457.545775394943,58.634414289789945,12.625,9,-0.13789024285709717
Core75_Dip25_15,RSI_40,Validation,15,0.75,32,320000.0,466461.1781211498,45.769118162859314,5461.31368253311,58.59396083097264,12.625,9,-0.06894512142856524
WaitAll_20,RSI_40,Validation,20,0.0,32,320000.0,464337.31037563994,45.10540949238748,5436.447501760761,58.8619682055898,15.40625,12,-0.5239462108788118
Core50_Dip50_20,RSI_40,Validation,20,0.5,32,320000.0,465560.15630224213,45.48754884445068,5450.76454571602,58.70736064934252,15.40625,12,-0.261973105439417
Core75_Dip25_20,RSI_40,Validation,20,0.75,32,320000.0,466171.5792655434,45.678618520482296,5457.923067693651,58.63036104230433,15.40625,12,-0.13098655271966964
WaitAll_5,DD3_RSI35,Validation,5,0.0,32,320000.0,464926.13022840477,45.2894156963765,5443.341387188492,58.787420673844835,4.9375,2,-0.3978019747019834
Core50_Dip50_5,DD3_RSI35,Validation,5,0.5,32,320000.0,465854.5662286244,45.57955194644512,5454.2114884298835,58.6702588777171,4.9375,2,-0.19890098735103612
Core75_Dip25_5,DD3_RSI35,Validation,5,0.75,32,320000.0,466318.78422873456,45.72462007147955,5459.646539050584,58.61185293061976,4.9375,2,-0.0994504936754792
WaitAll_10,DD3_RSI35,Validation,10,0.0,32,320000.0,464077.1176252066,45.02409925787707,5433.401172731277,58.89497017190459,9.59375,3,-0.5796879043832859
Core50_Dip50_10,DD3_RSI35,Validation,10,0.5,32,320000.0,465430.05992702564,45.4468937271955,5449.24138120128,58.72377045067809,9.59375,3,-0.2898439521916041
Core75_Dip25_10,DD3_RSI35,Validation,10,0.75,32,320000.0,466106.531077935,45.658290961854696,5457.16148543628,58.63854328921644,9.59375,3,-0.14492197609580204
WaitAll_15,DD3_RSI35,Validation,15,0.0,32,320000.0,465468.342292632,45.45885696644749,5449.689590005983,58.718940724043826,14.125,3,-0.28164263264407463
Core50_Dip50_15,DD3_RSI35,Validation,15,0.5,32,320000.0,466125.67226073815,45.66427258148067,5457.385589838631,58.6361353311416,14.125,3,-0.14082131632203732
Core75_Dip25_15,DD3_RSI35,Validation,15,0.75,32,320000.0,466454.33724479115,45.766980388997226,5461.233589754954,58.59482015204525,14.125,3,-0.07041065816104641
WaitAll_20,DD3_RSI35,Validation,20,0.0,32,320000.0,464565.7591967687,45.17679974899023,5439.122173804454,58.83302300896331,17.5625,7,-0.47500509262088375
Core50_Dip50_20,DD3_RSI35,Validation,20,0.5,32,320000.0,465674.3807128063,45.523243972751985,5452.1018817378645,58.69296042905192,17.5625,7,-0.23750254631048628
Core75_Dip25_20,DD3_RSI35,Validation,20,0.75,32,320000.0,466228.69147082564,45.696466084633,5458.5917357045755,58.62317892486523,17.5625,7,-0.11875127315517098
WaitAll_5,Drop5_2_RSI35,Validation,5,0.0,32,320000.0,464926.13022840477,45.2894156963765,5443.341387188492,58.787420673844835,4.9375,2,-0.3978019747019834
Core50_Dip50_5,Drop5_2_RSI35,Validation,5,0.5,32,320000.0,465854.5662286244,45.57955194644512,5454.2114884298835,58.6702588777171,4.9375,2,-0.19890098735103612
Core75_Dip25_5,Drop5_2_RSI35,Validation,5,0.75,32,320000.0,466318.78422873456,45.72462007147955,5459.646539050584,58.61185293061976,4.9375,2,-0.0994504936754792
WaitAll_10,Drop5_2_RSI35,Validation,10,0.0,32,320000.0,464077.1176252066,45.02409925787707,5433.401172731277,58.89497017190459,9.59375,3,-0.5796879043832859
Core50_Dip50_10,Drop5_2_RSI35,Validation,10,0.5,32,320000.0,465430.05992702564,45.4468937271955,5449.24138120128,58.72377045067809,9.59375,3,-0.2898439521916041
Core75_Dip25_10,Drop5_2_RSI35,Validation,10,0.75,32,320000.0,466106.531077935,45.658290961854696,5457.16148543628,58.63854328921644,9.59375,3,-0.14492197609580204
WaitAll_15,Drop5_2_RSI35,Validation,15,0.0,32,320000.0,465468.342292632,45.45885696644749,5449.689590005983,58.718940724043826,14.125,3,-0.28164263264407463
Core50_Dip50_15,Drop5_2_RSI35,Validation,15,0.5,32,320000.0,466125.67226073815,45.66427258148067,5457.385589838631,58.6361353311416,14.125,3,-0.14082131632203732
Core75_Dip25_15,Drop5_2_RSI35,Validation,15,0.75,32,320000.0,466454.33724479115,45.766980388997226,5461.233589754954,58.59482015204525,14.125,3,-0.07041065816104641
WaitAll_20,Drop5_2_RSI35,Validation,20,0.0,32,320000.0,464565.7591967687,45.17679974899023,5439.122173804454,58.83302300896331,17.5625,7,-0.47500509262088375
Core50_Dip50_20,Drop5_2_RSI35,Validation,20,0.5,32,320000.0,465674.3807128063,45.523243972751985,5452.1018817378645,58.69296042905192,17.5625,7,-0.23750254631048628
Core75_Dip25_20,Drop5_2_RSI35,Validation,20,0.75,32,320000.0,466228.69147082564,45.696466084633,5458.5917357045755,58.62317892486523,17.5625,7,-0.11875127315517098
WaitAll_5,Daily1_DD2,Validation,5,0.0,32,320000.0,464845.3834887223,45.26418234022573,5442.396006747565,58.79763244042866,4.625,6,-0.41510053512447964
Core50_Dip50_5,Daily1_DD2,Validation,5,0.5,32,320000.0,465814.19285878324,45.56693526836977,5453.738798209421,58.67534398696594,4.625,6,-0.20755026756226203
Core75_Dip25_5,Daily1_DD2,Validation,5,0.75,32,320000.0,466298.59754381387,45.71831173244183,5459.410193940351,58.614390315492805,4.625,6,-0.10377513378111436
WaitAll_10,Daily1_DD2,Validation,10,0.0,32,320000.0,464044.32723925816,45.01385226226817,5433.01726386204,58.899131819163266,8.4375,10,-0.5867126644520604
Core50_Dip50_10,Daily1_DD2,Validation,10,0.5,32,320000.0,465413.6647340515,45.44177022939109,5449.049426766663,58.72583912124292,8.4375,10,-0.29335633222596913
Core75_Dip25_10,Daily1_DD2,Validation,10,0.75,32,320000.0,466098.3334814479,45.655729212952465,5457.0655082189705,58.63957460617672,8.4375,10,-0.14667816611299012
WaitAll_15,Daily1_DD2,Validation,15,0.0,32,320000.0,465396.26171026984,45.43633178445931,5448.845672678746,58.72803511476266,11.65625,14,-0.29708462218053233
Core50_Dip50_15,Daily1_DD2,Validation,15,0.5,32,320000.0,466089.63196955726,45.65300999048665,5456.963631175015,58.64066935903261,11.65625,14,-0.1485423110902384
Core75_Dip25_15,Daily1_DD2,Validation,15,0.75,32,320000.0,466436.3170992006,45.7613490935002,5461.022610423145,58.597083884844956,11.65625,14,-0.07427115554514696
WaitAll_20,Daily1_DD2,Validation,20,0.0,32,320000.0,463836.61643731984,44.94894263666245,5430.585391933909,58.92550745547589,14.0625,15,-0.6312110289911632
Core50_Dip50_20,Daily1_DD2,Validation,20,0.5,32,320000.0,465309.80933308206,45.40931541658815,5447.833490802594,58.738946507863346,14.0625,15,-0.31560551449558716
Core75_Dip25_20,Daily1_DD2,Validation,20,0.75,32,320000.0,466046.4057809633,45.63950180655103,5456.457540236937,58.646108329490374,14.0625,15,-0.15780275724778248
WaitAll_5,Drop3_2_DD3,Validation,5,0.0,32,320000.0,464943.28181107057,45.294775565959554,5443.542197411257,58.78525202802321,4.71875,5,-0.39412755155807666
Core50_Dip50_5,Drop3_2_DD3,Validation,5,0.5,32,320000.0,465863.14201995736,45.582231881236666,5454.311893541267,58.66917885259341,4.71875,5,-0.19706377577906053
Core75_Dip25_5,Drop3_2_DD3,Validation,5,0.75,32,320000.0,466323.0721244009,45.72596003887528,5459.6967416062735,58.61131398771687,4.71875,5,-0.09853188788951917
WaitAll_10,Drop3_2_DD3,Validation,10,0.0,32,320000.0,463876.0378429942,44.96126182593569,5431.046936586052,58.92049981088021,8.84375,7,-0.6227656902607182
Core50_Dip50_10,Drop3_2_DD3,Validation,10,0.5,32,320000.0,465329.52003591944,45.41547501122483,5448.064263128667,58.73645840885018,8.84375,7,-0.31138284513032577
Core75_Dip25_10,Drop3_2_DD3,Validation,10,0.75,32,320000.0,466056.2611323819,45.64258160386936,5456.572926399974,58.644868183063586,8.84375,7,-0.15569142256515178
WaitAll_15,Drop3_2_DD3,Validation,15,0.0,32,320000.0,465009.2138402906,45.315379325090824,5444.314127660087,58.77691707284584,12.75,8,-0.38000278075338567
Core50_Dip50_15,Drop3_2_DD3,Validation,15,0.5,32,320000.0,465896.1080345676,45.59253376080239,5454.697858665685,58.66502752148359,12.75,8,-0.19000139037665953
Core75_Dip25_15,Drop3_2_DD3,Validation,15,0.75,32,320000.0,466339.5551317059,45.731110978658094,5459.889724168481,58.60924234119668,12.75,8,-0.09500069518835197
WaitAll_20,Drop3_2_DD3,Validation,20,0.0,32,320000.0,464167.7395919417,45.052418622481774,5434.462172038577,58.883471789805746,15.6875,11,-0.5602737512752198
