Symbol,SpecId,Family,Parameters,Trades,WinRate,ProfitFactor,Expectancy,MaxDrawdown,DevelopmentScore
LT,10,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.15, ""target_r"": 1.5}",0,,,,,-inf
LT,11,opening_drive,"{""position"": 0.8, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.15, ""target_r"": 2.0}",0,,,,,-inf
LT,12,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.15, ""target_r"": 1.5}",13,0.46153846153846156,0.9476356531737838,-0.0001293931060032644,-0.01982107372038544,-inf
LT,13,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.15, ""target_r"": 2.0}",13,0.46153846153846156,1.2020450155458644,0.0004992563394463807,-0.01742297169453566,-inf
LT,14,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.15, ""target_r"": 1.5}",4,0.5,0.9811915963032257,-2.8334286741787083e-05,-0.0013870396992149425,-inf
LT,15,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.15, ""target_r"": 2.0}",4,0.5,0.9811915963032257,-2.8334286741787083e-05,-0.0013870396992149425,-inf
LT,16,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.15, ""target_r"": 1.5}",0,,,,,-inf
LT,17,opening_drive,"{""position"": 0.9, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.15, ""target_r"": 2.0}",0,,,,,-inf
LT,18,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.25, ""target_r"": 1.5}",28,0.32142857142857145,0.5430136258732225,-0.0017157039191882458,-0.061034965533080965,2.2350887649619455
LT,19,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.0, ""rvol_name"": ""none"", ""strength"": 0.25, ""target_r"": 2.0}",28,0.2857142857142857,0.6119177682005843,-0.001527026460363892,-0.061311695610556494,2.5753089464726697
LT,20,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.25, ""target_r"": 1.5}",12,0.25,0.2865366982319837,-0.003489472734042385,-0.037020772155628934,-inf
LT,21,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 0.9741487708794736, ""rvol_name"": ""median"", ""strength"": 0.25, ""target_r"": 2.0}",12,0.25,0.34366276253497535,-0.003210075260767359,-0.033821108144149736,-inf
LT,22,opening_drive,"{""position"": 0.7, ""rvol_cutoff"": 1.4765206940099522, ""rvol_name"": ""upper_quartile"", ""strength"": 0.25, ""target_r"": 1.5}",2,0.0,0.0,-0.0074664800544538825,-0.00714061189709736,-inf
